,index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,Popularity Points Awarded,Has Word Love?
24060,24060,That's What Love Is Made OfThe Miracles,The Miracles,That's What Love Is Made Of,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",2aezcsIssx7sGfFZojBIxp,,176706.0,False,OOO Baby Baby: The Anthlogy,0.632,0.7179999999999999,2.0,-7.764,1.0,0.0327,0.0656,6e-06,0.107,0.878,120.263,4.0,17.0,302.0,True
24061,24061,That's What Love Will Make You DoLittle Milton,Little Milton,That's What Love Will Make You Do,"['blues', 'electric blues', 'memphis soul', 'soul', 'soul blues', 'southern soul']",1AW3odaoNryctebMUlD2tt,,229706.0,False,Tin Pan Alley,0.7049999999999998,0.74,8.0,-9.914,1.0,0.0748999999999999,0.2069999999999999,0.0231,0.0488,0.751,91.257,4.0,24.0,175.0,True
24065,24065,That's When I Love YouPhil Vassar,Phil Vassar,That's When I Love You,"['contemporary country', 'country', 'country road', 'modern country rock']",1lhPhB8fdto7hvqCWljRm1,https://p.scdn.co/mp3-preview/4958bc06dc775c2d179a166a2816556917627d8e?cid=b8d3901151d34489a160e3cf0ab1fa94,208880.0,False,Phil Vassar,0.552,0.8309999999999998,10.0,-4.819,1.0,0.0402,0.2359999999999999,0.0,0.0907,0.6039999999999999,111.061,4.0,39.0,767.0,True
24072,24072,That's Why (I Love You So)Jackie Wilson,Jackie Wilson,That's Why (I Love You So),"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",3f2dCpOap3vfqebOyVPHIs,https://p.scdn.co/mp3-preview/ce25af29a7dc0accdecf96786a6c40e68e482ea2?cid=b8d3901151d34489a160e3cf0ab1fa94,126226.0,False,Lonely Teardrops,0.7289999999999999,0.8529999999999999,5.0,-3.615,1.0,0.0455,0.253,0.0,0.2059999999999999,0.969,146.922,4.0,30.0,792.0,True
24074,24074,That's Why I Love YouAndrew Gold,Andrew Gold,That's Why I Love You,"['soft rock', 'underground power pop']",32UirU3g11p8OyeM6yMVqS,https://p.scdn.co/mp3-preview/64e8789d3ef902dd07d7dbc59ef40fe67521065f?cid=b8d3901151d34489a160e3cf0ab1fa94,190760.0,False,70s Soft Rock,0.7229999999999999,0.508,1.0,-13.064,0.0,0.0299,0.187,0.0,0.1409999999999999,0.7379999999999999,108.838,4.0,14.0,133.0,True
24095,24095,The Age For LoveJimmy Charles,Jimmy Charles,The Age For Love,[],2GqjJ42UPMXqBDmg2tr2nb,https://p.scdn.co/mp3-preview/f960b38c849447ed30b2b3043445df29416ba1a2?cid=b8d3901151d34489a160e3cf0ab1fa94,142800.0,False,The Golden Age of Light Music: And at the Piano…,0.3059999999999999,0.2,2.0,-15.318,1.0,0.0322,0.927,0.555,0.228,0.165,66.693,4.0,5.0,339.0,True
24116,24116,The Arms Of The One Who Loves YouXscape,Xscape,The Arms Of The One Who Loves You,"['atl hip hop', 'dance pop', 'deep pop r&b', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",6Zyk31Yyk7AUU1TTJn7plb,https://p.scdn.co/mp3-preview/7e07a941ada9e5f59565c6aa734545b3693e9315?cid=b8d3901151d34489a160e3cf0ab1fa94,260426.0,False,Traces Of My Lipstick,0.657,0.456,0.0,-8.917,1.0,0.0345,0.311,0.0,0.0922,0.182,115.4,4.0,38.0,1318.0,True
24214,24214,The Bridge Of LoveJoe Dowell,Joe Dowell,The Bridge Of Love,[],5mPYngp8SBhJlwkBA718BJ,,115826.0,False,The Best Of Joe Dowell,0.75,0.457,3.0,-10.785,1.0,0.0318,0.456,5e-06,0.324,0.964,84.4,4.0,1.0,261.0,True
24225,24225,The Carpal Tunnel Of LoveFall Out Boy,Fall Out Boy,The Carpal Tunnel Of Love,"['emo', 'modern rock', 'pop punk']",6FAUi2Xm6RCF0wpwG8oXGZ,,203840.0,False,Infinity On High,0.463,0.949,2.0,-2.753,0.0,0.051,0.00342,4e-06,0.316,0.632,140.824,4.0,51.0,20.0,True
24235,24235,The Chain Of LoveClay Walker,Clay Walker,The Chain Of Love,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",68AhslXGVDKUUyHnDkORGF,https://p.scdn.co/mp3-preview/13235698bc01884043a4cba80fb74574c65bc68d?cid=b8d3901151d34489a160e3cf0ab1fa94,304506.0,False,Liv,0.533,0.315,2.0,-14.349,1.0,0.0308,0.2349999999999999,1.2e-05,0.0939,0.316,140.918,4.0,43.0,750.0,True
24276,24276,The Colour Of LoveBilly Ocean,Billy Ocean,The Colour Of Love,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",66CeyvG5k0pUTZGwuVQCWF,https://p.scdn.co/mp3-preview/cce0d310865ba57b9fa43a33f63a7e905ed27e1c?cid=b8d3901151d34489a160e3cf0ab1fa94,261586.0,False,Tear Down These Walls,0.544,0.6159999999999999,10.0,-7.988,1.0,0.0282,0.468,0.0,0.1179999999999999,0.443,82.97199999999998,4.0,37.0,909.0,True
24277,24277,The Colour Of My LoveJefferson,Jefferson,The Colour Of My Love,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'roots rock']",1ka15JCWyITGlO3pzbku7I,https://p.scdn.co/mp3-preview/8a488946000241ef1e2d1d6c44a0700d26a209e4?cid=b8d3901151d34489a160e3cf0ab1fa94,153453.0,False,60s Rare Hits,0.4109999999999999,0.5889999999999999,9.0,-7.681,1.0,0.0354,0.4179999999999999,7.4e-05,0.1449999999999999,0.656,120.43,4.0,14.0,204.0,True
24316,24316,The Deeper The LoveWhitesnake,Whitesnake,The Deeper The Love,"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",63ZBSZ8zBvfGNK24BLMPAi,https://p.scdn.co/mp3-preview/ff4ef35eafe2f3b3429d806a3559c28d9d6748f5?cid=b8d3901151d34489a160e3cf0ab1fa94,259901.0,False,Slip of the Tongue (2019 Remaster),0.537,0.662,9.0,-7.52,1.0,0.0286,0.000611,1e-06,0.0863,0.4709999999999999,104.977,4.0,44.0,700.0,True
24417,24417,The Game Of LoveSantana Featuring Michelle Branch,Santana Featuring Michelle Branch,The Game Of Love,"['blues rock', 'classic rock']",41IShViF79gmulEkIHAjcb,https://p.scdn.co/mp3-preview/de3af749f5fd8ac800f9ceab51557c2cc2e5ab0c?cid=b8d3901151d34489a160e3cf0ab1fa94,254466.0,False,Shaman,0.59,0.929,2.0,-3.236,1.0,0.0478,0.0714,0.000153,0.0598,0.674,119.818,4.0,61.0,2903.0,True
24435,24435,The Girl Who Loved Me WhenThe Glass Bottle featuring Gary Criss,The Glass Bottle featuring Gary Criss,The Girl Who Loved Me When,[],3nJNDqsaFhp3cgmVqUDBmI,https://p.scdn.co/mp3-preview/f3632739b922d170300dfa8be41e32815f82cf43?cid=b8d3901151d34489a160e3cf0ab1fa94,193073.0,False,I Ain't Got Time Anymore,0.4139999999999999,0.1739999999999999,3.0,-20.981,1.0,0.0345,0.6169999999999999,0.0,0.67,0.4239999999999999,81.119,4.0,0.0,19.0,True
24443,24443,The Glory Of LoveThe Dells,The Dells,The Glory Of Love,"['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",2WdnJk4swlIs7O0dNUAvY3,,235200.0,False,Bring Back The Love: Classic Dells Soul,0.3639999999999999,0.4869999999999999,10.0,-9.108,0.0,0.0347,0.49,1e-06,0.224,0.4709999999999999,80.077,3.0,13.0,18.0,True
24446,24446,The Good Lord Loves YouNeil Diamond,Neil Diamond,The Good Lord Loves You,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",2PF58xsYmVCYgREg4CUXbg,,282600.0,False,September Morn,0.326,0.327,4.0,-14.66,1.0,0.0314,0.215,0.0,0.0775,0.184,172.163,4.0,18.0,127.0,True
24460,24460,The Greatest Love Of AllGeorge Benson,George Benson,The Greatest Love Of All,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul', 'soul jazz', 'yacht rock']",0r3r8ioooe9JUCx6iooAtz,https://p.scdn.co/mp3-preview/4619ba6100b04fe430a634704103c19282393583?cid=b8d3901151d34489a160e3cf0ab1fa94,212266.0,False,The Ultimate Collection,0.398,0.263,5.0,-14.447,0.0,0.0303,0.505,2e-06,0.105,0.323,113.57,4.0,45.0,756.0,True
24461,24461,The Greatest LoveDorsey Burnette,Dorsey Burnette,The Greatest Love,['traditional rockabilly'],4Cf5RigFToa0AdrNDJIVS1,https://p.scdn.co/mp3-preview/cceec8706b4a869df92de0c8b1b1813cdb506d27?cid=b8d3901151d34489a160e3cf0ab1fa94,157746.0,False,The Golden Hits Of,0.448,0.57,7.0,-13.631,1.0,0.0309,0.633,0.0322,0.0692,0.757,93.271,4.0,1.0,155.0,True
24566,24566,The Language Of LoveDan Fogelberg,Dan Fogelberg,The Language Of Love,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",1UekBHyBl5HnHKPzJm7aqT,https://p.scdn.co/mp3-preview/ffbd492a6929e89a8834dfcf34f1fec669aad71e?cid=b8d3901151d34489a160e3cf0ab1fa94,224706.0,False,The Essential Dan Fogelberg,0.644,0.651,2.0,-6.319,1.0,0.0294,0.0963,0.000638,0.3529999999999999,0.906,122.454,4.0,24.0,901.0,True
24567,24567,The Language Of LoveThe Intrigues,The Intrigues,The Language Of Love,[],,,,,,,,,,,,,,,,,,,1.0,True
24581,24581,The Last Time I Made LoveJoyce Kennedy & Jeffrey Osborne,Joyce Kennedy & Jeffrey Osborne,The Last Time I Made Love,[],16oLDPzdNQztj2dF0RfdaO,,186866.0,False,Ultimate Collection,0.436,0.33,10.0,-10.288,1.0,0.031,0.198,1.1e-05,0.217,0.107,117.651,4.0,20.0,499.0,True
24636,24636,The Look Of Love (Part One)ABC,ABC,The Look Of Love (Part One),[],,,,,,,,,,,,,,,,,,,1420.0,True
24637,24637,The Look Of LoveDusty Springfield,Dusty Springfield,The Look Of Love,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']",1Kx5LdJPpqRXKUUHBu9CTe,,216266.0,False,The Look Of Love,0.5809999999999998,0.2979999999999999,6.0,-12.511,0.0,0.0331,0.5779999999999998,0.000276,0.0816999999999999,0.313,95.516,4.0,45.0,637.0,True
24638,24638,The Look Of LoveIsaac Hayes,Isaac Hayes,The Look Of Love,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",2Ln0hyWkihBuc1L2pKhCwP,,673322.0,False,...To Be Continued,0.452,0.328,8.0,-14.561,0.0,0.0345,0.402,0.0326,0.111,0.4829999999999999,93.12,4.0,32.0,64.0,True
24639,24639,The Look Of LoveSergio Mendes & Brasil '66,Sergio Mendes & Brasil '66,The Look Of Love,"['bossa nova', 'brazilian jazz', 'samba']",6QeXqr6JQInV8Q8WDndmBn,,166066.0,False,Look Around,0.644,0.449,0.0,-14.863,1.0,0.0326,0.79,4.4e-05,0.0686,0.669,114.929,4.0,40.0,1075.0,True
24647,24647,The Love I Saw In You Was Just A MirageSmokey Robinson & The Miracles,Smokey Robinson & The Miracles,The Love I Saw In You Was Just A Mirage,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",0T7zBRcchKYBl9g3ZZhyf4,,180213.0,False,The Definitive Collection,0.5989999999999999,0.514,0.0,-9.192,1.0,0.0268,0.4169999999999999,0.0,0.1479999999999999,0.686,98.801,4.0,28.0,601.0,True
24648,24648,The Love In Your EyesEddie Money,Eddie Money,The Love In Your Eyes,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",7AZoALrknj7D1slaR7BWYC,https://p.scdn.co/mp3-preview/388e19cb3be1c2e09cc898ab5a4f7a405c0eef31?cid=b8d3901151d34489a160e3cf0ab1fa94,246626.0,False,Nothing to Lose,0.627,0.7119999999999999,0.0,-12.371,1.0,0.0406,0.156,1e-06,0.4239999999999999,0.7179999999999999,97.921,4.0,23.0,854.0,True
24649,24649,The Love Of A BoyTimi Yuro,Timi Yuro,The Love Of A Boy,"['adult standards', 'brill building pop']",5y2FnGvK01cIOqGWhCN5PR,,150066.0,False,The Best Of Timi Yuro,0.4919999999999999,0.26,8.0,-13.707,1.0,0.043,0.8489999999999999,0.135,0.115,0.555,174.144,3.0,16.0,329.0,True
24650,24650,The Love Of My ManTheola Kilgore,Theola Kilgore,The Love Of My Man,[],24HkOeTvVDvIsFLpqBYIrQ,https://p.scdn.co/mp3-preview/d1e0164df39fc357f42b55ab4e8eb1a3597afe27?cid=b8d3901151d34489a160e3cf0ab1fa94,197239.0,False,The Best of Super Rare Soul,0.257,0.4739999999999999,7.0,-7.942,1.0,0.0273,0.3529999999999999,4.7e-05,0.21,0.437,149.094,3.0,15.0,713.0,True
24651,24651,The Love ParadeThe Dream Academy,The Dream Academy,The Love Parade,"['baroque pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",4H7h0cOFdejWUfVXCQOPtJ,https://p.scdn.co/mp3-preview/1bcfaa8cabe745eee22f810da62003ea5c709027?cid=b8d3901151d34489a160e3cf0ab1fa94,227333.0,False,The Dream Academy,0.687,0.497,9.0,-16.393,0.0,0.034,0.16,1.2e-05,0.0421,0.7189999999999999,133.713,4.0,32.0,525.0,True
24652,24652,The Love SongJeff Bates,Jeff Bates,The Love Song,"['country', 'country road', 'modern country rock']",3Bs3HwoCuS0UxMlSWodb9A,https://p.scdn.co/mp3-preview/6168d09da9b75f96c025caf55af7a9f7055b10cd?cid=b8d3901151d34489a160e3cf0ab1fa94,245200.0,False,Rainbow Man,0.519,0.458,8.0,-6.433,1.0,0.0296,0.317,0.0,0.106,0.3619999999999999,130.02,4.0,35.0,364.0,True
24653,24653,The Love We Had (Stays On My Mind)The Dells,The Dells,The Love We Had (Stays On My Mind),"['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",75FCuXUiquMZsMqSj8rigm,https://p.scdn.co/mp3-preview/3d5d8bc5704d5e0d858ac2d51ef73626b13eead3?cid=b8d3901151d34489a160e3cf0ab1fa94,297999.0,False,Since I Fell For You,0.267,0.375,7.0,-13.019,1.0,0.0421,0.878,0.8259999999999998,0.121,0.126,137.191,4.0,37.0,616.0,True
24654,24654,The Love You Save (May Be Your Own)Joe Tex,Joe Tex,The Love You Save (May Be Your Own),[],49tqyhwvGuhjFklMq6BMBI,https://p.scdn.co/mp3-preview/dd0b9ab37f6484bc7cfe1bb6cc3d1fc141173798?cid=b8d3901151d34489a160e3cf0ab1fa94,174779.0,False,Greatest Hits,0.502,0.3,10.0,-13.698,1.0,0.0372,0.771,0.0,0.133,0.453,94.582,3.0,40.0,260.0,True
24655,24655,The Love You Save/I Found That GirlJackson 5,Jackson 5,The Love You Save/I Found That Girl,"['adult standards', 'motown', 'soul']",,,,,,,,,,,,,,,,,,,1169.0,True
24656,24656,The Lover In MeSheena Easton,Sheena Easton,The Lover In Me,"['adult standards', 'mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']",6pvIzUyq2yxvIEIK8i6hRs,,301373.0,False,The Lover In Me,0.818,0.808,7.0,-8.535999999999998,0.0,0.0467,0.0274,0.0,0.0592,0.931,115.221,4.0,32.0,1475.0,True
24662,24662,The Magic Of Our Summer LoveThe Tymes,The Tymes,The Magic Of Our Summer Love,"['beach music', 'brill building pop', 'classic soul', 'doo-wop', 'motown', 'philly soul', 'rhythm and blues']",1S5ZByB4AaumR96wpHMRcV,,130266.0,False,The Best Of The Tymes 1963-1964,0.4809999999999999,0.673,9.0,-7.897,1.0,0.0276,0.622,0.0,0.254,0.3649999999999999,89.235,4.0,2.0,2.0,True
24670,24670,The Man Who Loves You The MostZac Brown Band,Zac Brown Band,The Man Who Loves You The Most,"['contemporary country', 'country', 'country road', 'modern country rock']",58DvikiJcEjow3Skg80yxX,https://p.scdn.co/mp3-preview/27c733f3b0d50b5a2d2c7d613806f9765a02aeef?cid=b8d3901151d34489a160e3cf0ab1fa94,224286.0,False,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6yJCxee7QumYr820xdIsjo'}, 'href': 'https://api.spotify.com/v1/artists/6yJCxee7QumYr820xdIsjo', 'id': '6yJCxee7QumYr820xdIsjo', 'name': 'Zac Brown Band', 'type': 'artist', 'uri': 'spotify:artist:6yJCxee7QumYr820xdIsjo'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/0Iu8r7hmiTYiiKbUteZWVZ'}, 'href': 'https://api.spotify.com/v1/albums/0Iu8r7hmiTYiiKbUteZWVZ', 'id': '0Iu8r7hmiTYiiKbUteZWVZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739a5719921938e0e7ea013d8b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029a5719921938e0e7ea013d8b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519a5719921938e0e7ea013d8b', 'width': 64}], 'name': 'The Man Who Loves You The Most', 'release_date': '2020-06-12', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:0Iu8r7hmiTYiiKbUteZWVZ'}",0.506,0.569,3.0,-6.761,1.0,0.0286,0.246,0.0,0.112,0.44,157.857,4.0,59.0,5.0,True
24707,24707,"The More You Live, The More You LoveA Flock Of Seagulls",A Flock Of Seagulls,"The More You Live, The More You Love","['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",1lNn0udm3EHKFRCGpNKZxn,https://p.scdn.co/mp3-preview/f37cdf7152f473cbaedc85519305fb6e14370b98?cid=b8d3901151d34489a160e3cf0ab1fa94,249106.0,False,We Are The '80s,0.6119999999999999,0.8449999999999999,11.0,-5.565,0.0,0.0352,0.00224,0.00168,0.5819999999999999,0.769,139.514,4.0,39.0,254.0,True
24717,24717,The Motion Of LoveGene Loves Jezebel,Gene Loves Jezebel,The Motion Of Love,"['dance rock', 'gothic rock', 'new romantic', 'new wave', 'welsh rock']",3kDNbgnKWe8rd7DL34tQwt,https://p.scdn.co/mp3-preview/0964481cfde45d0790cc56a0e6ff1f4c151113d7?cid=b8d3901151d34489a160e3cf0ab1fa94,233400.0,False,The House Of Dolls,0.565,0.73,11.0,-12.817,0.0,0.04,0.0441,0.0,0.128,0.692,111.563,4.0,43.0,30.0,True
24763,24763,The One I LoveR.E.M.,R.E.M.,The One I Love,"['alternative rock', 'permanent wave', 'pop rock', 'rock']",2fdfsGuqb6SBX5ocoBWHUd,,197800.0,False,Document - 25th Anniversary Edition,0.4879999999999999,0.8409999999999999,2.0,-4.626,1.0,0.0358,0.000395,1e-06,0.3459999999999999,0.559,127.861,4.0,64.0,1224.0,True
24769,24769,The One That You LoveAir Supply,Air Supply,The One That You Love,"['adult standards', 'mellow gold', 'soft rock']",3FDAd5vW4P7xe1GBNOLyfD,https://p.scdn.co/mp3-preview/c432050935fb36476375587816ebe564e7ddf26a?cid=b8d3901151d34489a160e3cf0ab1fa94,259000.0,False,The One That You Love,0.396,0.4789999999999999,5.0,-8.072,1.0,0.0268,0.7279999999999999,1e-05,0.1019999999999999,0.184,109.973,4.0,59.0,1388.0,True
24771,24771,The One Who Really Loves YouMary Wells,Mary Wells,The One Who Really Loves You,"['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",4Sz8zFchpHQVQVqVyGz5Jb,,165333.0,False,The One Who Really Loves You,0.748,0.398,11.0,-14.539,0.0,0.0456,0.5969999999999999,0.0,0.202,0.963,113.494,4.0,52.0,1128.0,True
24772,24772,The One You LoveGlenn Frey,Glenn Frey,The One You Love,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'soft rock']",4uvARnZIajUDXWXPifhK3B,https://p.scdn.co/mp3-preview/a7f1e4dd337f4a0bd736050bc45d248a30563a61?cid=b8d3901151d34489a160e3cf0ab1fa94,274560.0,False,No Fun Aloud,0.6029999999999999,0.3019999999999999,7.0,-13.698,1.0,0.0242,0.44,0.00701,0.1719999999999999,0.4879999999999999,75.274,4.0,55.0,954.0,True
24773,24773,The One You LovePaulina Rubio,Paulina Rubio,The One You Love,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",5nuvvKXACbvkftbe1oS0Oy,,227600.0,False,Border Girl,0.5849999999999999,0.893,5.0,-3.899,1.0,0.0365,0.0575,0.0,0.129,0.639,91.888,4.0,22.0,10.0,True
24810,24810,The Party's Over (Hopelessly In Love)Journey,Journey,The Party's Over (Hopelessly In Love),"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",2GzFrEj343FZaz1Ae3dDpq,https://p.scdn.co/mp3-preview/ebdff25c87fd1adbda924ad6c2cb392df3cad5c6?cid=b8d3901151d34489a160e3cf0ab1fa94,222333.0,False,Captured,0.625,0.876,7.0,-8.090999999999998,1.0,0.0328,0.0338,9e-06,0.4859999999999999,0.71,112.461,4.0,43.0,602.0,True
24818,24818,The Phoenix Love Theme (Senza Fine)The Brass Ring featuring Phil Bodner,The Brass Ring featuring Phil Bodner,The Phoenix Love Theme (Senza Fine),"['easy listening', 'lounge']",,,,,,,,,,,,,,,,,,,431.0,True
24836,24836,The Power Of LoveCeline Dion,Celine Dion,The Power Of Love,"['canadian pop', 'dance pop']",5kK1Iru9ogP3Iy1zsANU1n,https://p.scdn.co/mp3-preview/bce7d1240e267319941f41cf7e260f453d240d39?cid=b8d3901151d34489a160e3cf0ab1fa94,342400.0,False,The Colour Of My Love,0.546,0.519,8.0,-9.072,1.0,0.0291,0.36,0.00046,0.24,0.247,140.054,4.0,69.0,2668.0,True
24837,24837,The Power Of LoveHuey Lewis & The News,Huey Lewis & The News,The Power Of Love,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']",2olVm1lHicpveMAo4AUDRB,,234333.0,False,Greatest Hits: Huey Lewis And The News,0.768,0.8289999999999998,5.0,-5.109,1.0,0.0313,0.0964,2.9e-05,0.097,0.962,118.773,4.0,74.0,1440.0,True
24838,24838,The Power Of LoveJennifer Rush,Jennifer Rush,The Power Of Love,"['europop', 'new wave pop']",18DfMhEx4ddoreHrvZDF6Q,https://p.scdn.co/mp3-preview/4ea87bf75b9ef7d42c35111ac31a378046d1a54d?cid=b8d3901151d34489a160e3cf0ab1fa94,268200.0,False,The Power Of Love: The Best Of Jennifer Rush,0.521,0.654,8.0,-6.993,1.0,0.0401,0.452,6.1e-05,0.0984,0.125,139.071,4.0,61.0,368.0,True
24872,24872,The Real LoveBob Seger & The Silver Bullet Band,Bob Seger & The Silver Bullet Band,The Real Love,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",3FMRulxLH3tZMMal3WiNWI,,279866.0,False,The Fire Inside,0.7209999999999999,0.546,5.0,-6.845,1.0,0.0269,0.0362,0.00487,0.114,0.6119999999999999,115.387,4.0,41.0,577.0,True
24880,24880,The Record (Baby I Love You)Ben E. King,Ben E. King,The Record (Baby I Love You),"['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']",6QwHXIZxcRn1EH4FM5fRAM,https://p.scdn.co/mp3-preview/3aaedb3d2ab096513c1d66569fdfa1dff86f4750?cid=b8d3901151d34489a160e3cf0ab1fa94,151973.0,False,What Is Soul?,0.661,0.7349999999999999,7.0,-10.733,1.0,0.0875999999999999,0.162,0.0,0.0772999999999999,0.693,113.403,4.0,6.0,34.0,True
